"LOCATION","Location","PLASTICS_POLYMER","Plastics polymer","PLASTICS_APPLICATIONS","Plastics applications","Value","Flag Codes","Flags"
"RAN","Other Eurasia","OTHER","Other","TRANSPORTATION_-_OTHER","Transportation - other",1.905314684,,
"RAN","Other Eurasia","LDPE_LLDPE","LDPE, LLDPE","TRANSPORTATION_-_OTHER","Transportation - other",0.034250992,,
"RAN","Other Eurasia","HDPE","HDPE","TRANSPORTATION_-_OTHER","Transportation - other",0.155333483,,
"RAN","Other Eurasia","PP","PP","TRANSPORTATION_-_OTHER","Transportation - other",0.711235752,,
"RAN","Other Eurasia","PVC","PVC","TRANSPORTATION_-_OTHER","Transportation - other",0.097661421,,
"RAN","Other Eurasia","PUR","PUR","TRANSPORTATION_-_OTHER","Transportation - other",0.22949807,,
"RAN","Other Eurasia","FIBERS","Fibres","TRANSPORTATION_-_OTHER","Transportation - other",0.407955646,,
"RAN","Other Eurasia","BIOPLASTICS","Bioplastics","TRANSPORTATION_-_OTHER","Transportation - other",0.011135252,,
"RAN","Other Eurasia","ABS_ASA_SAN","ABS, ASA, SAN","TRANSPORTATION_-_OTHER","Transportation - other",0.100207415,,
"RAN","Other Eurasia","MARINE_COATINGS","Marine coatings","MARINE_COATINGS","Marine coatings",0.03193902,,
"RAN","Other Eurasia","LDPE_LLDPE","LDPE, LLDPE","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000069194,,
"RAN","Other Eurasia","HDPE","HDPE","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000064945,,
"RAN","Other Eurasia","PP","PP","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000094939,,
"RAN","Other Eurasia","PUR","PUR","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000053269,,
"RAN","Other Eurasia","HDPE","HDPE","PERSONAL_CARE_PRODUCTS","Personal care products",0.000722455,,
"RAN","Other Eurasia","PP","PP","PERSONAL_CARE_PRODUCTS","Personal care products",0.000018646,,
"RAN","Other Eurasia","FIBERS","Fibres","TEXTILE_SECTOR_-_CLOTHING","Textile sector - clothing",1.316331242,,
"RAN","Other Eurasia","BIOPLASTICS","Bioplastics","TEXTILE_SECTOR_-_CLOTHING","Textile sector - clothing",0.012054811,,
"RAN","Other Eurasia","FIBERS","Fibres","TEXTILE_SECTOR_-_OTHERS","Textile sector - others",0.630697214,,
"RAN","Other Eurasia","ROAD_MARKING_COATINGS","Road marking coatings","ROAD_MARKING","Road marking",0.029708924,,
"RAN","Other Eurasia","ELASTOMERS_TYRES","Elastomers (tyres)","TRANSPORTATION_-_TYRES","Transportation - tyres",0.505860847,,
"MEN","Middle East & North Africa","OTHER","Other","OTHER","Other",1.31073882,,
"MEN","Middle East & North Africa","LDPE_LLDPE","LDPE, LLDPE","OTHER","Other",0.191235657,,
"MEN","Middle East & North Africa","HDPE","HDPE","OTHER","Other",0.142405861,,
"MEN","Middle East & North Africa","PS","PS","OTHER","Other",0.078947311,,
"MEN","Middle East & North Africa","PVC","PVC","OTHER","Other",0.254637984,,
"MEN","Middle East & North Africa","PUR","PUR","OTHER","Other",0.221777803,,
"MEN","Middle East & North Africa","FIBERS","Fibres","OTHER","Other",0.449013689,,
"MEN","Middle East & North Africa","BIOPLASTICS","Bioplastics","OTHER","Other",0.010690269,,
"MEN","Middle East & North Africa","ABS_ASA_SAN","ABS, ASA, SAN","OTHER","Other",0.030646833,,
"MEN","Middle East & North Africa","OTHER","Other","PACKAGING","Packaging",0.0843396,,
"MEN","Middle East & North Africa","LDPE_LLDPE","LDPE, LLDPE","PACKAGING","Packaging",1.813853448,,
"MEN","Middle East & North Africa","HDPE","HDPE","PACKAGING","Packaging",1.457871224,,
"MEN","Middle East & North Africa","PP","PP","PACKAGING","Packaging",1.819804213,,
"MEN","Middle East & North Africa","PS","PS","PACKAGING","Packaging",0.315971168,,
"MEN","Middle East & North Africa","PVC","PVC","PACKAGING","Packaging",0.192623247,,
"MEN","Middle East & North Africa","PET","PET","PACKAGING","Packaging",1.156386752,,
"MEN","Middle East & North Africa","PUR","PUR","PACKAGING","Packaging",0.017875502,,
"MEN","Middle East & North Africa","BIOPLASTICS","Bioplastics","PACKAGING","Packaging",0.068333588,,
"MEN","Middle East & North Africa","OTHER","Other","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.174948187,,
"MEN","Middle East & North Africa","LDPE_LLDPE","LDPE, LLDPE","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.330891065,,
"MEN","Middle East & North Africa","HDPE","HDPE","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.216580207,,
"MEN","Middle East & North Africa","PP","PP","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.703942276,,
"MEN","Middle East & North Africa","PS","PS","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.219434797,,
"MEN","Middle East & North Africa","PVC","PVC","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.104524394,,
"MEN","Middle East & North Africa","PUR","PUR","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.093207454,,
"MEN","Middle East & North Africa","BIOPLASTICS","Bioplastics","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.007159967,,
"MEN","Middle East & North Africa","ABS_ASA_SAN","ABS, ASA, SAN","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.177055049,,
"MEN","Middle East & North Africa","OTHER","Other","BUILDING_AND_CONSTRUCTION","Building & construction",0.092140039,,
"MEN","Middle East & North Africa","LDPE_LLDPE","LDPE, LLDPE","BUILDING_AND_CONSTRUCTION","Building & construction",0.028853577,,
"MEN","Middle East & North Africa","HDPE","HDPE","BUILDING_AND_CONSTRUCTION","Building & construction",0.087103124,,
"MEN","Middle East & North Africa","PP","PP","BUILDING_AND_CONSTRUCTION","Building & construction",0.046942784,,
"MEN","Middle East & North Africa","PS","PS","BUILDING_AND_CONSTRUCTION","Building & construction",0.058054929,,
"MEN","Middle East & North Africa","PVC","PVC","BUILDING_AND_CONSTRUCTION","Building & construction",0.317720822,,
"MEN","Middle East & North Africa","PUR","PUR","BUILDING_AND_CONSTRUCTION","Building & construction",0.049410864,,
"MEN","Middle East & North Africa","BIOPLASTICS","Bioplastics","BUILDING_AND_CONSTRUCTION","Building & construction",0.000896019,,
"MEN","Middle East & North Africa","ABS_ASA_SAN","ABS, ASA, SAN","BUILDING_AND_CONSTRUCTION","Building & construction",0.002650071,,
"MEN","Middle East & North Africa","OTHER","Other","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.210722092,,
"MEN","Middle East & North Africa","LDPE_LLDPE","LDPE, LLDPE","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.057418935,,
"MEN","Middle East & North Africa","HDPE","HDPE","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.01807329,,
"MEN","Middle East & North Africa","PP","PP","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.134204315,,
"MEN","Middle East & North Africa","PS","PS","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.062917587,,
"MEN","Middle East & North Africa","PVC","PVC","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.053944633,,
"MEN","Middle East & North Africa","PUR","PUR","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.033362321,,
"MEN","Middle East & North Africa","BIOPLASTICS","Bioplastics","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.001758479,,
"MEN","Middle East & North Africa","ABS_ASA_SAN","ABS, ASA, SAN","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.093412386,,
"MEN","Middle East & North Africa","OTHER","Other","TRANSPORTATION_-_OTHER","Transportation - other",0.877457839,,
"MEN","Middle East & North Africa","LDPE_LLDPE","LDPE, LLDPE","TRANSPORTATION_-_OTHER","Transportation - other",0.0157003,,
"MEN","Middle East & North Africa","HDPE","HDPE","TRANSPORTATION_-_OTHER","Transportation - other",0.071086175,,
"MEN","Middle East & North Africa","PP","PP","TRANSPORTATION_-_OTHER","Transportation - other",0.326660349,,
"MEN","Middle East & North Africa","PVC","PVC","TRANSPORTATION_-_OTHER","Transportation - other",0.044955607,,
"MEN","Middle East & North Africa","PUR","PUR","TRANSPORTATION_-_OTHER","Transportation - other",0.105706108,,
"MEN","Middle East & North Africa","FIBERS","Fibres","TRANSPORTATION_-_OTHER","Transportation - other",0.187903121,,
"MEN","Middle East & North Africa","BIOPLASTICS","Bioplastics","TRANSPORTATION_-_OTHER","Transportation - other",0.005132285,,
"MEN","Middle East & North Africa","ABS_ASA_SAN","ABS, ASA, SAN","TRANSPORTATION_-_OTHER","Transportation - other",0.046155228,,
"MEN","Middle East & North Africa","MARINE_COATINGS","Marine coatings","MARINE_COATINGS","Marine coatings",0.036669431,,
"MEN","Middle East & North Africa","LDPE_LLDPE","LDPE, LLDPE","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000005986,,
"MEN","Middle East & North Africa","HDPE","HDPE","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000005618,,
"MEN","Middle East & North Africa","PP","PP","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000008213,,
"MEN","Middle East & North Africa","PUR","PUR","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000047584,,
"MEN","Middle East & North Africa","HDPE","HDPE","PERSONAL_CARE_PRODUCTS","Personal care products",0.000000453,,
"MEN","Middle East & North Africa","PP","PP","PERSONAL_CARE_PRODUCTS","Personal care products",0.000000012,,
"MEN","Middle East & North Africa","FIBERS","Fibres","TEXTILE_SECTOR_-_CLOTHING","Textile sector - clothing",1.143845618,,
"MEN","Middle East & North Africa","BIOPLASTICS","Bioplastics","TEXTILE_SECTOR_-_CLOTHING","Textile sector - clothing",0.010412209,,
"MEN","Middle East & North Africa","FIBERS","Fibres","TEXTILE_SECTOR_-_OTHERS","Textile sector - others",0.725936917,,
"MEN","Middle East & North Africa","ROAD_MARKING_COATINGS","Road marking coatings","ROAD_MARKING","Road marking",0.033869896,,
"MEN","Middle East & North Africa","ELASTOMERS_TYRES","Elastomers (tyres)","TRANSPORTATION_-_TYRES","Transportation - tyres",0.291108491,,
"OAF","Other Africa","OTHER","Other","OTHER","Other",1.63802619,,
"OAF","Other Africa","LDPE_LLDPE","LDPE, LLDPE","OTHER","Other",0.247591748,,
"OAF","Other Africa","HDPE","HDPE","OTHER","Other",0.188663341,,
"OAF","Other Africa","PS","PS","OTHER","Other",0.09922775,,
"OAF","Other Africa","PVC","PVC","OTHER","Other",0.324727176,,
"OAF","Other Africa","PUR","PUR","OTHER","Other",0.276468409,,
"OAF","Other Africa","FIBERS","Fibres","OTHER","Other",0.558913957,,
"OAF","Other Africa","BIOPLASTICS","Bioplastics","OTHER","Other",0.013321837,,
"OAF","Other Africa","ABS_ASA_SAN","ABS, ASA, SAN","OTHER","Other",0.038140117,,
"OAF","Other Africa","OTHER","Other","PACKAGING","Packaging",0.092837799,,
"OAF","Other Africa","LDPE_LLDPE","LDPE, LLDPE","PACKAGING","Packaging",1.995605018,,
"OAF","Other Africa","HDPE","HDPE","PACKAGING","Packaging",1.690329856,,
"OAF","Other Africa","PP","PP","PACKAGING","Packaging",2.126296182,,
"OAF","Other Africa","PS","PS","PACKAGING","Packaging",0.367674705,,
"OAF","Other Africa","PVC","PVC","PACKAGING","Packaging",0.224209226,,
"OAF","Other Africa","PET","PET","PACKAGING","Packaging",1.325169219,,
"OAF","Other Africa","PUR","PUR","PACKAGING","Packaging",0.020695738,,
"OAF","Other Africa","BIOPLASTICS","Bioplastics","PACKAGING","Packaging",0.079080744,,
"OAF","Other Africa","OTHER","Other","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.203316942,,
"OAF","Other Africa","LDPE_LLDPE","LDPE, LLDPE","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.38512972,,
"OAF","Other Africa","HDPE","HDPE","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.25174512,,
"OAF","Other Africa","PP","PP","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.822508322,,
"OAF","Other Africa","PS","PS","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.256402038,,
"OAF","Other Africa","PVC","PVC","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.122173776,,
"OAF","Other Africa","PUR","PUR","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.108325254,,
"OAF","Other Africa","BIOPLASTICS","Bioplastics","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.008318756,,
"OAF","Other Africa","ABS_ASA_SAN","ABS, ASA, SAN","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.205771539,,
"OAF","Other Africa","OTHER","Other","BUILDING_AND_CONSTRUCTION","Building & construction",0.005617178,,
"OAF","Other Africa","LDPE_LLDPE","LDPE, LLDPE","BUILDING_AND_CONSTRUCTION","Building & construction",0.00176826,,
"OAF","Other Africa","HDPE","HDPE","BUILDING_AND_CONSTRUCTION","Building & construction",0.005349839,,
"OAF","Other Africa","PP","PP","BUILDING_AND_CONSTRUCTION","Building & construction",0.002875104,,
"OAF","Other Africa","PS","PS","BUILDING_AND_CONSTRUCTION","Building & construction",0.004021528,,
"OAF","Other Africa","PVC","PVC","BUILDING_AND_CONSTRUCTION","Building & construction",0.022759846,,
"OAF","Other Africa","PUR","PUR","BUILDING_AND_CONSTRUCTION","Building & construction",0.003011257,,
"OAF","Other Africa","BIOPLASTICS","Bioplastics","BUILDING_AND_CONSTRUCTION","Building & construction",0.000053984,,
"OAF","Other Africa","ABS_ASA_SAN","ABS, ASA, SAN","BUILDING_AND_CONSTRUCTION","Building & construction",0.000161494,,
"OAF","Other Africa","OTHER","Other","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.198790556,,
"OAF","Other Africa","LDPE_LLDPE","LDPE, LLDPE","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.053972837,,
"OAF","Other Africa","HDPE","HDPE","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.016758247,,
"OAF","Other Africa","PP","PP","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.125954198,,
"OAF","Other Africa","PS","PS","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.059757533,,
"OAF","Other Africa","PVC","PVC","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.051264341,,
"OAF","Other Africa","PUR","PUR","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.031486734,,
"OAF","Other Africa","BIOPLASTICS","Bioplastics","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.00165927,,
"OAF","Other Africa","ABS_ASA_SAN","ABS, ASA, SAN","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.088160859,,
"OAF","Other Africa","OTHER","Other","TRANSPORTATION_-_OTHER","Transportation - other",0.385499483,,
"OAF","Other Africa","LDPE_LLDPE","LDPE, LLDPE","TRANSPORTATION_-_OTHER","Transportation - other",0.00692739,,
"OAF","Other Africa","HDPE","HDPE","TRANSPORTATION_-_OTHER","Transportation - other",0.031426432,,
"OAF","Other Africa","PP","PP","TRANSPORTATION_-_OTHER","Transportation - other",0.143743556,,
"OAF","Other Africa","PVC","PVC","TRANSPORTATION_-_OTHER","Transportation - other",0.020011273,,
"OAF","Other Africa","PUR","PUR","TRANSPORTATION_-_OTHER","Transportation - other",0.04643142,,
"OAF","Other Africa","FIBERS","Fibres","TRANSPORTATION_-_OTHER","Transportation - other",0.082536468,,
"OAF","Other Africa","BIOPLASTICS","Bioplastics","TRANSPORTATION_-_OTHER","Transportation - other",0.002252515,,
"OAF","Other Africa","ABS_ASA_SAN","ABS, ASA, SAN","TRANSPORTATION_-_OTHER","Transportation - other",0.02027369,,
"OAF","Other Africa","MARINE_COATINGS","Marine coatings","MARINE_COATINGS","Marine coatings",0.035720249,,
"OAF","Other Africa","LDPE_LLDPE","LDPE, LLDPE","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000005027,,
"OAF","Other Africa","HDPE","HDPE","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000004718,,
"OAF","Other Africa","PP","PP","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000006897,,
"OAF","Other Africa","PUR","PUR","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000008565,,
"OAF","Other Africa","HDPE","HDPE","PERSONAL_CARE_PRODUCTS","Personal care products",0.003291703,,
"OAF","Other Africa","PP","PP","PERSONAL_CARE_PRODUCTS","Personal care products",0.000084957,,
"OAF","Other Africa","FIBERS","Fibres","TEXTILE_SECTOR_-_CLOTHING","Textile sector - clothing",0.387065644,,
"OAF","Other Africa","BIOPLASTICS","Bioplastics","TEXTILE_SECTOR_-_CLOTHING","Textile sector - clothing",0.003362681,,
"OAF","Other Africa","FIBERS","Fibres","TEXTILE_SECTOR_-_OTHERS","Textile sector - others",0.703412042,,
"OAF","Other Africa","ROAD_MARKING_COATINGS","Road marking coatings","ROAD_MARKING","Road marking",0.032787498,,
"OAF","Other Africa","ELASTOMERS_TYRES","Elastomers (tyres)","TRANSPORTATION_-_TYRES","Transportation - tyres",0.00009974,,
"ODA","Other non-OECD Asia","OTHER","Other","OTHER","Other",1.70205441,,
"ODA","Other non-OECD Asia","LDPE_LLDPE","LDPE, LLDPE","OTHER","Other",0.269289747,,
"ODA","Other non-OECD Asia","HDPE","HDPE","OTHER","Other",0.211546802,,
"ODA","Other non-OECD Asia","PS","PS","OTHER","Other",0.104588337,,
"ODA","Other non-OECD Asia","PVC","PVC","OTHER","Other",0.336654543,,
"ODA","Other non-OECD Asia","PUR","PUR","OTHER","Other",0.286231272,,
"ODA","Other non-OECD Asia","FIBERS","Fibres","OTHER","Other",0.578341684,,
"ODA","Other non-OECD Asia","BIOPLASTICS","Bioplastics","OTHER","Other",0.0133537,,
"ODA","Other non-OECD Asia","ABS_ASA_SAN","ABS, ASA, SAN","OTHER","Other",0.03945186,,
"ODA","Other non-OECD Asia","OTHER","Other","PACKAGING","Packaging",0.105813181,,
"ODA","Other non-OECD Asia","LDPE_LLDPE","LDPE, LLDPE","PACKAGING","Packaging",2.306397132,,
"ODA","Other non-OECD Asia","HDPE","HDPE","PACKAGING","Packaging",2.099810412,,
"ODA","Other non-OECD Asia","PP","PP","PACKAGING","Packaging",2.497185769,,
"ODA","Other non-OECD Asia","PS","PS","PACKAGING","Packaging",0.414873274,,
"ODA","Other non-OECD Asia","PVC","PVC","PACKAGING","Packaging",0.244830965,,
"ODA","Other non-OECD Asia","PET","PET","PACKAGING","Packaging",1.611027661,,
"ODA","Other non-OECD Asia","PUR","PUR","PACKAGING","Packaging",0.023034614,,
"ODA","Other non-OECD Asia","BIOPLASTICS","Bioplastics","PACKAGING","Packaging",0.085563405,,
"ODA","Other non-OECD Asia","OTHER","Other","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.217714084,,
"ODA","Other non-OECD Asia","LDPE_LLDPE","LDPE, LLDPE","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.414575932,,
"ODA","Other non-OECD Asia","HDPE","HDPE","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.287214985,,
"ODA","Other non-OECD Asia","PP","PP","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.909745523,,
"ODA","Other non-OECD Asia","PS","PS","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.278504605,,
"ODA","Other non-OECD Asia","PVC","PVC","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.128009779,,
"ODA","Other non-OECD Asia","PUR","PUR","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.115985879,,
"ODA","Other non-OECD Asia","BIOPLASTICS","Bioplastics","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.008618048,,
"ODA","Other non-OECD Asia","ABS_ASA_SAN","ABS, ASA, SAN","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",0.220189475,,
"ODA","Other non-OECD Asia","OTHER","Other","BUILDING_AND_CONSTRUCTION","Building & construction",0.045818588,,
"ODA","Other non-OECD Asia","LDPE_LLDPE","LDPE, LLDPE","BUILDING_AND_CONSTRUCTION","Building & construction",0.01411838,,
"ODA","Other non-OECD Asia","HDPE","HDPE","BUILDING_AND_CONSTRUCTION","Building & construction",0.042552879,,
"ODA","Other non-OECD Asia","PP","PP","BUILDING_AND_CONSTRUCTION","Building & construction",0.02296687,,
"ODA","Other non-OECD Asia","PS","PS","BUILDING_AND_CONSTRUCTION","Building & construction",0.031586706,,
"ODA","Other non-OECD Asia","PVC","PVC","BUILDING_AND_CONSTRUCTION","Building & construction",0.144662656,,
"ODA","Other non-OECD Asia","PUR","PUR","BUILDING_AND_CONSTRUCTION","Building & construction",0.024571709,,
"ODA","Other non-OECD Asia","BIOPLASTICS","Bioplastics","BUILDING_AND_CONSTRUCTION","Building & construction",0.000358493,,
"ODA","Other non-OECD Asia","ABS_ASA_SAN","ABS, ASA, SAN","BUILDING_AND_CONSTRUCTION","Building & construction",0.001317887,,
"ODA","Other non-OECD Asia","OTHER","Other","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.293873086,,
"ODA","Other non-OECD Asia","LDPE_LLDPE","LDPE, LLDPE","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.08011684,,
"ODA","Other non-OECD Asia","HDPE","HDPE","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.025303798,,
"ODA","Other non-OECD Asia","PP","PP","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.187391608,,
"ODA","Other non-OECD Asia","PS","PS","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.089463478,,
"ODA","Other non-OECD Asia","PVC","PVC","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.074149953,,
"ODA","Other non-OECD Asia","PUR","PUR","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.046519878,,
"ODA","Other non-OECD Asia","BIOPLASTICS","Bioplastics","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.00237627,,
"ODA","Other non-OECD Asia","ABS_ASA_SAN","ABS, ASA, SAN","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.130252711,,
"ODA","Other non-OECD Asia","OTHER","Other","TRANSPORTATION_-_OTHER","Transportation - other",1.981901883,,
"ODA","Other non-OECD Asia","LDPE_LLDPE","LDPE, LLDPE","TRANSPORTATION_-_OTHER","Transportation - other",0.035539034,,
"ODA","Other non-OECD Asia","HDPE","HDPE","TRANSPORTATION_-_OTHER","Transportation - other",0.161280926,,
"ODA","Other non-OECD Asia","PP","PP","TRANSPORTATION_-_OTHER","Transportation - other",0.737527596,,
"ODA","Other non-OECD Asia","PVC","PVC","TRANSPORTATION_-_OTHER","Transportation - other",0.100712118,,
"ODA","Other non-OECD Asia","PUR","PUR","TRANSPORTATION_-_OTHER","Transportation - other",0.238712125,,
"ODA","Other non-OECD Asia","FIBERS","Fibres","TRANSPORTATION_-_OTHER","Transportation - other",0.424334546,,
"ODA","Other non-OECD Asia","BIOPLASTICS","Bioplastics","TRANSPORTATION_-_OTHER","Transportation - other",0.011416085,,
"ODA","Other non-OECD Asia","ABS_ASA_SAN","ABS, ASA, SAN","TRANSPORTATION_-_OTHER","Transportation - other",0.104230615,,
"ODA","Other non-OECD Asia","MARINE_COATINGS","Marine coatings","MARINE_COATINGS","Marine coatings",0.036486199,,
"ODA","Other non-OECD Asia","LDPE_LLDPE","LDPE, LLDPE","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000731752,,
"ODA","Other non-OECD Asia","HDPE","HDPE","INDUSTRIAL_MACHINERY","Industrial/machinery",0.000686819,,
"ODA","Other non-OECD Asia","PP","PP","INDUSTRIAL_MACHINERY","Industrial/machinery",0.00100402,,
"ODA","Other non-OECD Asia","PUR","PUR","INDUSTRIAL_MACHINERY","Industrial/machinery",0.001036079,,
"ODA","Other non-OECD Asia","HDPE","HDPE","PERSONAL_CARE_PRODUCTS","Personal care products",0.003854417,,
"ODA","Other non-OECD Asia","PP","PP","PERSONAL_CARE_PRODUCTS","Personal care products",0.00009948,,
"ODA","Other non-OECD Asia","FIBERS","Fibres","TEXTILE_SECTOR_-_CLOTHING","Textile sector - clothing",2.999864851,,
"ODA","Other non-OECD Asia","BIOPLASTICS","Bioplastics","TEXTILE_SECTOR_-_CLOTHING","Textile sector - clothing",0.026974944,,
"ODA","Other non-OECD Asia","FIBERS","Fibres","TEXTILE_SECTOR_-_OTHERS","Textile sector - others",1.101416516,,
"ODA","Other non-OECD Asia","ROAD_MARKING_COATINGS","Road marking coatings","ROAD_MARKING","Road marking",0.034081794,,
"ODA","Other non-OECD Asia","ELASTOMERS_TYRES","Elastomers (tyres)","TRANSPORTATION_-_TYRES","Transportation - tyres",0.692479473,,
"OAM","Other OECD America","TOTAL","Total","OTHER","Other",2.146854306,,
"OAM","Other OECD America","TOTAL","Total","PACKAGING","Packaging",5.104628758,,
"OAM","Other OECD America","TOTAL","Total","CONSUMER___INSTITUTIONAL_PRODUCTS","Consumer & institutional Products",1.600069914,,
"OAM","Other OECD America","TOTAL","Total","BUILDING_AND_CONSTRUCTION","Building & construction",0.356999366,,
"OAM","Other OECD America","TOTAL","Total","ELECTRICAL_ELECTRONIC","Electrical/electronics",0.504605726,,
"OAM","Other OECD America","TOTAL","Total","TRANSPORTATION_-_OTHER","Transportation - other",0.792992668,,
"OAM","Other OECD America","TOTAL","Total","MARINE_COATINGS","Marine coatings",0.01329692,,
"OAM","Other OECD America","TOTAL","Total","INDUSTRIAL_MACHINERY","Industrial/machinery",0.12343155,,
"OAM","Other OECD America","TOTAL","Total","PERSONAL_CARE_PRODUCTS","Personal care products",0.000493531,,
"OAM","Other OECD America","TOTAL","Total","TEXTILE_SECTOR_-_CLOTHING","Textile sector - clothing",0.430154942,,
"OAM","Other OECD America","TOTAL","Total","TEXTILE_SECTOR_-_OTHERS","Textile sector - others",0.397807721,,
"OAM","Other OECD America","TOTAL","Total","ROAD_MARKING","Road marking",0.024424897,,
"OAM","Other OECD America","TOTAL","Total","TRANSPORTATION_-_TYRES","Transportation - tyres",0.117622135,,
"OAM","Other OECD America","OTHER","Other","TOTAL","Total",1.837900021,,
"OAM","Other OECD America","MARINE_COATINGS","Marine coatings","TOTAL","Total",0.01329692,,
"OAM","Other OECD America","LDPE_LLDPE","LDPE, LLDPE","TOTAL","Total",1.774489775,,
"OAM","Other OECD America","HDPE","HDPE","TOTAL","Total",1.581556944,,
"OAM","Other OECD America","PP","PP","TOTAL","Total",2.214233149,,
"OAM","Other OECD America","PS","PS","TOTAL","Total",0.535201542,,
"OAM","Other OECD America","PVC","PVC","TOTAL","Total",0.659576004,,
"OAM","Other OECD America","PET","PET","TOTAL","Total",0.878133404,,
"OAM","Other OECD America","PUR","PUR","TOTAL","Total",0.392181709,,
"OAM","Other OECD America","FIBERS","Fibres","TOTAL","Total",1.259840597,,
"OAM","Other OECD America","ROAD_MARKING_COATINGS","Road marking coatings","TOTAL","Total",0.024424897,,
"OAM","Other OECD America","ELASTOMERS_TYRES","Elastomers (tyres)","TOTAL","Total",0.117622135,,
"OAM","Other OECD America","BIOPLASTICS","Bioplastics","TOTAL","Total",0.070291249,,
"OAM","Other OECD America","ABS_ASA_SAN","ABS, ASA, SAN","TOTAL","Total",0.254634087,,
"OAM","Other OECD America","TOTAL","Total","TOTAL","Total",11.613382436,,
"O22","OECD EU ","TOTAL","Total","OTHER","Other",8.489698036,,
